[2020-07-08 18:56:06.541819] Generating Gabor Filters...
[2020-07-08 18:56:06.551142] Generating Gabor Filters Done!
[2020-07-08 18:56:06.551171] Loading MNIST Data...
[2020-07-08 18:56:07.803702] Loading MNIST Data Done!
[2020-07-08 18:56:08.019601] Convoluting Images...
[2020-07-08 18:56:34.211334] Convoluting Images Done!
[2020-07-08 18:56:34.211946] Image Blocks and Gabor Images Capturing...
[2020-07-08 20:35:51.161008] Epoch : 0359 Loss = 0.29425 Learning Rate = 0.03263 Final Accuracy = 0.992900014
[2020-07-08 20:36:00.786213] Epoch : 0360 Loss = 0.29423 Learning Rate = 0.03246 Final Accuracy = 0.992799997
[2020-07-08 20:36:10.442118] Epoch : 0361 Loss = 0.29421 Learning Rate = 0.03230 Final Accuracy = 0.992799997
[2020-07-08 20:36:20.101981] Epoch : 0362 Loss = 0.29419 Learning Rate = 0.03214 Final Accuracy = 0.992799997
[2020-07-08 20:36:29.754499] Epoch : 0363 Loss = 0.29418 Learning Rate = 0.03197 Final Accuracy = 0.992699981
[2020-07-08 20:36:39.409450] Epoch : 0364 Loss = 0.29416 Learning Rate = 0.03181 Final Accuracy = 0.992799997
[2020-07-08 20:36:49.071510] Epoch : 0365 Loss = 0.29414 Learning Rate = 0.03165 Final Accuracy = 0.992799997
[2020-07-08 20:36:58.720779] Epoch : 0366 Loss = 0.29413 Learning Rate = 0.03149 Final Accuracy = 0.992799997
[2020-07-08 20:37:08.393657] Epoch : 0367 Loss = 0.29411 Learning Rate = 0.03133 Final Accuracy = 0.992799997
[2020-07-08 20:37:18.053324] Epoch : 0368 Loss = 0.29410 Learning Rate = 0.03118 Final Accuracy = 0.992799997
[2020-07-08 20:37:27.736402] Epoch : 0369 Loss = 0.29408 Learning Rate = 0.03102 Final Accuracy = 0.992799997
[2020-07-08 20:37:37.431007] Epoch : 0370 Loss = 0.29407 Learning Rate = 0.03086 Final Accuracy = 0.992699981
[2020-07-08 20:37:47.079340] Epoch : 0371 Loss = 0.29405 Learning Rate = 0.03071 Final Accuracy = 0.992799997
[2020-07-08 20:37:56.726412] Epoch : 0372 Loss = 0.29404 Learning Rate = 0.03055 Final Accuracy = 0.992799997
[2020-07-08 20:38:06.382527] Epoch : 0373 Loss = 0.29402 Learning Rate = 0.03040 Final Accuracy = 0.992699981
[2020-07-08 20:38:16.035546] Epoch : 0374 Loss = 0.29401 Learning Rate = 0.03025 Final Accuracy = 0.992699981
[2020-07-08 20:38:25.691502] Epoch : 0375 Loss = 0.29399 Learning Rate = 0.03009 Final Accuracy = 0.992799997
[2020-07-08 20:38:35.343643] Epoch : 0376 Loss = 0.29398 Learning Rate = 0.02994 Final Accuracy = 0.992799997
[2020-07-08 20:38:45.011790] Epoch : 0377 Loss = 0.29396 Learning Rate = 0.02979 Final Accuracy = 0.992799997
[2020-07-08 20:38:54.669367] Epoch : 0378 Loss = 0.29395 Learning Rate = 0.02964 Final Accuracy = 0.992799997
[2020-07-08 20:39:04.336594] Epoch : 0379 Loss = 0.29394 Learning Rate = 0.02949 Final Accuracy = 0.992699981
[2020-07-08 20:39:13.996922] Epoch : 0380 Loss = 0.29392 Learning Rate = 0.02934 Final Accuracy = 0.992900014
[2020-07-08 20:39:23.668597] Epoch : 0381 Loss = 0.29390 Learning Rate = 0.02920 Final Accuracy = 0.992900014
[2020-07-08 20:39:33.320697] Epoch : 0382 Loss = 0.29389 Learning Rate = 0.02905 Final Accuracy = 0.992699981
[2020-07-08 20:39:43.007761] Epoch : 0383 Loss = 0.29387 Learning Rate = 0.02890 Final Accuracy = 0.992799997
[2020-07-08 20:39:52.654671] Epoch : 0384 Loss = 0.29386 Learning Rate = 0.02876 Final Accuracy = 0.992900014
[2020-07-08 20:40:02.311468] Epoch : 0385 Loss = 0.29385 Learning Rate = 0.02861 Final Accuracy = 0.992900014
[2020-07-08 20:40:11.976990] Epoch : 0386 Loss = 0.29383 Learning Rate = 0.02847 Final Accuracy = 0.992900014
[2020-07-08 20:40:21.628747] Epoch : 0387 Loss = 0.29382 Learning Rate = 0.02832 Final Accuracy = 0.992799997
[2020-07-08 20:40:31.295359] Epoch : 0388 Loss = 0.29380 Learning Rate = 0.02818 Final Accuracy = 0.992900014
[2020-07-08 20:40:40.948567] Epoch : 0389 Loss = 0.29379 Learning Rate = 0.02804 Final Accuracy = 0.992799997
[2020-07-08 20:40:50.626625] Epoch : 0390 Loss = 0.29378 Learning Rate = 0.02790 Final Accuracy = 0.992799997
[2020-07-08 20:41:00.275752] Epoch : 0391 Loss = 0.29377 Learning Rate = 0.02776 Final Accuracy = 0.992699981
[2020-07-08 20:41:09.936469] Epoch : 0392 Loss = 0.29375 Learning Rate = 0.02762 Final Accuracy = 0.992799997
[2020-07-08 20:41:19.605052] Epoch : 0393 Loss = 0.29374 Learning Rate = 0.02748 Final Accuracy = 0.992799997
[2020-07-08 20:41:29.249677] Epoch : 0394 Loss = 0.29373 Learning Rate = 0.02734 Final Accuracy = 0.992799997
[2020-07-08 20:41:38.896784] Epoch : 0395 Loss = 0.29371 Learning Rate = 0.02720 Final Accuracy = 0.992699981
[2020-07-08 20:41:48.529972] Epoch : 0396 Loss = 0.29370 Learning Rate = 0.02707 Final Accuracy = 0.992799997
[2020-07-08 20:41:58.180591] Epoch : 0397 Loss = 0.29369 Learning Rate = 0.02693 Final Accuracy = 0.992900014
[2020-07-08 20:42:07.819539] Epoch : 0398 Loss = 0.29367 Learning Rate = 0.02679 Final Accuracy = 0.992799997
[2020-07-08 20:42:17.449851] Epoch : 0399 Loss = 0.29366 Learning Rate = 0.02666 Final Accuracy = 0.992699981
[2020-07-08 20:42:27.104809] Epoch : 0400 Loss = 0.29365 Learning Rate = 0.02652 Final Accuracy = 0.992799997
